linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.05,0.05,200,0.5461279461279461,255,44,556,630
False,0.05,0.05,200,0.6047138047138048,317,19,581,568
False,0.05,0.05,200,0.4505050505050505,72,3,597,813
False,0.05,0.05,200,0.6188552188552189,364,45,555,521
False,0.05,0.05,200,0.6356902356902356,363,19,581,522
False,0.05,0.05,200,0.5158249158249157,179,13,587,706
False,0.05,0.05,200,0.6087542087542088,324,20,580,561
False,0.05,0.05,200,0.5858585858585859,289,19,581,596
False,0.05,0.05,200,0.705050505050505,461,14,586,424
False,0.05,0.05,200,0.6087542087542088,321,17,583,564
False,0.05,0.05,200,0.6491582491582492,372,8,592,513
False,0.05,0.05,200,0.6821548821548822,431,18,582,454
False,0.05,0.05,200,0.5616161616161617,291,57,543,594
False,0.05,0.05,200,0.6242424242424243,346,19,581,539
False,0.05,0.05,200,0.635016835016835,361,18,582,524
False,0.01,0.01,500,0.7723905723905724,588,41,559,297
False,0.01,0.01,500,0.7138047138047139,530,70,530,355
False,0.01,0.01,500,0.6188552188552189,383,64,536,502
False,0.01,0.01,500,0.7797979797979798,569,11,589,316
False,0.01,0.01,500,0.696969696969697,500,65,535,385
False,0.01,0.01,500,0.6915824915824915,481,54,546,404
False,0.01,0.01,500,0.6498316498316499,429,64,536,456
False,0.01,0.01,500,0.7057239057239058,505,57,543,380
False,0.01,0.01,500,0.635016835016835,393,50,550,492
False,0.01,0.01,500,0.7299663299663299,520,36,564,365
False,0.01,0.01,500,0.7400673400673401,560,61,539,325
False,0.01,0.01,500,0.7380471380471381,545,49,551,340
False,0.01,0.01,500,0.6612794612794612,432,50,550,453
False,0.01,0.01,500,0.7575757575757576,543,18,582,342
False,0.01,0.01,500,0.705050505050505,510,63,537,375
False,0.01,0.01,500,0.7151515151515151,514,52,548,371
False,0.01,0.01,500,0.7272727272727273,537,57,543,348
False,0.01,0.01,500,0.6713804713804714,409,12,588,476
False,0.01,0.01,500,0.6363636363636364,410,65,535,475
False,0.01,0.01,500,0.7636363636363637,554,20,580,331
False,0.01,0.01,500,0.731986531986532,536,49,551,349
False,0.01,0.01,500,0.7797979797979798,573,15,585,312
False,0.01,0.01,500,0.5905723905723905,336,59,541,549
False,0.01,0.01,500,0.6511784511784512,429,62,538,456
False,0.01,0.01,500,0.7676767676767677,561,21,579,324
False,0.01,0.01,500,0.7191919191919192,519,51,549,366
False,0.01,0.01,500,0.7084175084175084,465,13,587,420
False,0.01,0.01,500,0.668013468013468,443,51,549,442
False,0.01,0.01,500,0.7481481481481482,552,41,559,333
False,0.01,0.01,500,0.8013468013468014,622,32,568,263
False,0.01,0.01,500,0.705050505050505,504,57,543,381
False,0.01,0.01,500,0.6828282828282828,455,41,559,430
False,0.01,0.01,500,0.7474747474747474,519,9,591,366
False,0.01,0.01,500,0.6262626262626263,389,59,541,496
False,0.01,0.01,500,0.698989898989899,486,48,552,399
False,0.01,0.01,500,0.731986531986532,535,48,552,350
False,0.01,0.01,500,0.7380471380471381,544,48,552,341
False,0.01,0.01,500,0.7185185185185186,517,50,550,368
False,0.01,0.01,500,0.6882154882154883,467,45,555,418
False,0.01,0.01,500,0.7562289562289563,559,36,564,326
False,0.01,0.01,500,0.6861952861952862,469,50,550,416
False,0.01,0.01,500,0.6936026936026936,440,10,590,445
False,0.01,0.01,500,0.7548821548821549,584,63,537,301
False,0.01,0.01,500,0.7461279461279462,547,39,561,338
False,0.01,0.01,500,0.7124579124579125,499,41,559,386
False,0.01,0.01,500,0.7218855218855219,543,71,529,342
False,0.01,0.01,500,0.6552188552188551,425,52,548,460
False,0.01,0.01,500,0.7124579124579125,509,51,549,376
False,0.01,0.01,500,0.6572390572390572,417,41,559,468
False,0.01,0.01,500,0.7131313131313131,502,43,557,383
False,0.01,0.05,500,0.698989898989899,497,59,541,388
False,0.01,0.05,500,0.7447811447811448,561,55,545,324
False,0.01,0.05,500,0.6848484848484848,466,49,551,419
False,0.01,0.05,500,0.773063973063973,555,7,593,330
False,0.01,0.05,500,0.7353535353535354,542,50,550,343
False,0.01,0.05,500,0.7993265993265993,623,36,564,262
False,0.01,0.05,500,0.6962962962962963,478,44,556,407
False,0.01,0.05,500,0.7622895622895622,543,11,589,342
False,0.01,0.05,500,0.5771043771043771,317,60,540,568
False,0.01,0.05,500,0.7299663299663299,540,56,544,345
False,0.01,0.05,500,0.6343434343434343,395,53,547,490
False,0.01,0.05,500,0.6727272727272727,405,6,594,480
False,0.01,0.05,500,0.7468013468013468,550,41,559,335
False,0.01,0.05,500,0.6303030303030304,386,50,550,499
False,0.01,0.05,500,0.6370370370370371,355,9,591,530
False,0.01,0.05,500,0.7609427609427609,553,23,577,332
False,0.01,0.05,500,0.6996632996632997,470,31,569,415
False,0.01,0.05,500,0.7279461279461279,530,49,551,355
False,0.01,0.05,500,0.6767676767676767,460,55,545,425
False,0.01,0.05,500,0.630976430976431,393,56,544,492
False,0.01,0.05,500,0.6942760942760943,468,37,563,417
False,0.01,0.05,500,0.6895622895622895,443,19,581,442
False,0.01,0.05,500,0.6875420875420876,448,27,573,437
False,0.01,0.05,500,0.698989898989899,487,49,551,398
False,0.01,0.05,500,0.7824915824915825,594,32,568,291
False,0.01,0.05,500,0.705050505050505,496,49,551,389
False,0.01,0.05,500,0.6127946127946128,341,31,569,544
False,0.01,0.05,500,0.7777777777777778,603,48,552,282
False,0.01,0.05,500,0.6653198653198653,437,49,551,448
False,0.01,0.05,500,0.5696969696969697,326,80,520,559
False,0.01,0.05,500,0.7151515151515151,508,46,554,377
False,0.01,0.05,500,0.6962962962962963,473,39,561,412
False,0.01,0.05,500,0.7494949494949494,560,47,553,325
False,0.01,0.05,500,0.7595959595959596,570,42,558,315
False,0.01,0.05,500,0.736026936026936,546,53,547,339
False,0.01,0.05,500,0.7104377104377104,518,63,537,367
False,0.01,0.05,500,0.6323232323232324,405,66,534,480
False,0.01,0.05,500,0.7164983164983165,478,14,586,407
False,0.01,0.05,500,0.6962962962962963,454,20,580,431
False,0.01,0.05,500,0.6875420875420876,480,59,541,405
False,0.01,0.05,500,0.6175084175084176,371,54,546,514
False,0.01,0.05,500,0.6996632996632997,493,54,546,392
False,0.01,0.05,500,0.668013468013468,430,38,562,455
False,0.01,0.05,500,0.6962962962962963,482,48,552,403
False,0.01,0.05,500,0.7851851851851852,597,31,569,288
False,0.01,0.05,500,0.7643097643097643,555,20,580,330
False,0.01,0.05,500,0.7306397306397306,524,39,561,361
False,0.01,0.05,500,0.6828282828282828,456,42,558,429
False,0.01,0.05,500,0.7353535353535354,523,31,569,362
False,0.01,0.05,500,0.7777777777777778,611,56,544,274
False,0.05,0.01,500,0.7838383838383838,595,31,569,290
False,0.05,0.01,500,0.7589225589225589,530,3,597,355
False,0.05,0.01,500,0.7535353535353535,562,43,557,323
False,0.05,0.01,500,0.6269360269360269,387,56,544,498
False,0.05,0.01,500,0.7063973063973064,510,61,539,375
False,0.05,0.01,500,0.7898989898989899,583,10,590,302
False,0.05,0.01,500,0.6707070707070707,446,50,550,439
False,0.05,0.01,500,0.6942760942760943,478,47,553,407
False,0.05,0.01,500,0.7346801346801346,523,32,568,362
False,0.05,0.01,500,0.7097643097643098,516,62,538,369
False,0.05,0.01,500,0.661952861952862,433,50,550,452
False,0.05,0.01,500,0.6760942760942761,453,49,551,432
False,0.05,0.01,500,0.668013468013468,441,49,551,444
False,0.05,0.01,500,0.7494949494949494,537,24,576,348
False,0.05,0.01,500,0.7138047138047139,512,52,548,373
False,0.05,0.01,500,0.5878787878787879,328,55,545,557
False,0.05,0.01,500,0.6269360269360269,379,48,552,506
False,0.05,0.01,500,0.7010101010101011,507,66,534,378
False,0.05,0.01,500,0.6942760942760943,475,44,556,410
False,0.05,0.01,500,0.7602693602693602,550,21,579,335
False,0.05,0.01,500,0.7811447811447811,562,2,598,323
False,0.05,0.01,500,0.7198653198653199,525,56,544,360
False,0.05,0.01,500,0.7003367003367003,478,38,562,407
