linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.05,500,0.7306397306397306,489,4,596,396
False,0.01,0.05,500,0.806060606060606,600,3,597,285
False,0.01,0.05,500,0.7010101010101011,445,4,596,440
False,0.05,0.01,500,0.7481481481481482,517,6,594,368
False,0.05,0.01,500,0.7239057239057238,476,1,599,409
False,0.05,0.01,500,0.8141414141414142,619,10,590,266
False,0.05,0.01,500,0.7595959595959596,528,0,600,357
False,0.05,0.01,500,0.7784511784511785,557,1,599,328
False,0.05,0.01,500,0.8430976430976431,653,1,599,232
False,0.05,0.01,500,0.7656565656565657,547,10,590,338
False,0.05,0.01,500,0.7912457912457913,578,3,597,307
False,0.05,0.01,500,0.8080808080808081,605,5,595,280
False,0.05,0.01,500,0.8,594,6,594,291
False,0.05,0.01,500,0.7333333333333334,494,5,595,391
False,0.05,0.01,500,0.7744107744107744,555,5,595,330
False,0.05,0.01,500,0.8235690235690236,628,5,595,257
False,0.05,0.01,500,0.8478114478114478,676,17,583,209
False,0.05,0.01,500,0.8087542087542088,601,0,600,284
False,0.05,0.01,500,0.8087542087542088,603,2,598,282
False,0.05,0.01,500,0.7595959595959596,531,3,597,354
False,0.05,0.01,500,0.8296296296296296,632,0,600,253
False,0.05,0.01,500,0.7494949494949494,540,27,573,345
False,0.05,0.01,500,0.8545454545454545,674,5,595,211
False,0.05,0.01,500,0.8673400673400673,688,0,600,197
False,0.05,0.01,500,0.8242424242424242,624,0,600,261
False,0.05,0.01,500,0.771043771043771,555,10,590,330
False,0.05,0.01,500,0.7259259259259259,480,2,598,405
False,0.05,0.01,500,0.8235690235690236,623,0,600,262
False,0.05,0.01,500,0.7898989898989899,587,14,586,298
False,0.05,0.01,500,0.7084175084175084,456,4,596,429
False,0.05,0.01,500,0.8,591,3,597,294
False,0.05,0.01,500,0.8114478114478114,623,18,582,262
False,0.05,0.01,500,0.7872053872053872,571,2,598,314
False,0.05,0.01,500,0.6734006734006734,406,6,594,479
False,0.05,0.01,500,0.7723905723905724,553,6,594,332
False,0.05,0.01,500,0.7158249158249158,463,0,600,422
False,0.05,0.01,500,0.762962962962963,535,2,598,350
False,0.05,0.01,500,0.6861952861952862,419,0,600,466
False,0.05,0.01,500,0.8464646464646465,659,2,598,226
False,0.05,0.01,500,0.7420875420875421,504,2,598,381
False,0.05,0.01,500,0.7535353535353535,527,8,592,358
False,0.05,0.01,500,0.8296296296296296,633,1,599,252
False,0.05,0.01,500,0.7158249158249158,474,11,589,411
False,0.05,0.01,500,0.5885521885521885,283,9,591,602
False,0.05,0.01,500,0.8525252525252525,673,7,593,212
False,0.05,0.01,500,0.826936026936027,631,3,597,254
False,0.05,0.01,500,0.7831649831649832,564,1,599,321
False,0.05,0.01,500,0.8444444444444444,657,3,597,228
False,0.05,0.01,500,0.7090909090909091,460,7,593,425
False,0.05,0.01,500,0.6942760942760943,436,5,595,449
False,0.05,0.01,500,0.8356902356902357,644,3,597,241
False,0.05,0.01,500,0.7461279461279462,513,5,595,372
False,0.05,0.01,500,0.7993265993265993,594,7,593,291
False,0.05,0.05,500,0.8484848484848485,663,3,597,222
False,0.05,0.05,500,0.6457912457912458,370,11,589,515
False,0.05,0.05,500,0.8222222222222222,622,1,599,263
False,0.05,0.05,500,0.7993265993265993,588,1,599,297
False,0.05,0.05,500,0.8282828282828283,640,10,590,245
False,0.05,0.05,500,0.8222222222222222,634,13,587,251
False,0.05,0.05,500,0.7198653198653199,484,15,585,401
False,0.05,0.05,500,0.8417508417508417,650,0,600,235
False,0.05,0.05,500,0.7656565656565657,541,4,596,344
False,0.05,0.05,500,0.7164983164983165,532,68,532,353
False,0.05,0.05,500,0.7090909090909091,453,0,600,432
False,0.05,0.05,500,0.6814814814814815,412,0,600,473
False,0.05,0.05,500,0.8464646464646465,666,9,591,219
False,0.05,0.05,500,0.6888888888888889,425,2,598,460
False,0.05,0.05,500,0.7420875420875421,509,7,593,376
False,0.05,0.05,500,0.7232323232323232,477,3,597,408
False,0.05,0.05,500,0.7326599326599327,494,6,594,391
False,0.05,0.05,500,0.8215488215488216,621,1,599,264
False,0.05,0.05,500,0.7158249158249158,463,0,600,422
False,0.05,0.05,500,0.7966329966329966,584,1,599,301
False,0.05,0.05,500,0.7400673400673401,502,3,597,383
False,0.05,0.05,500,0.7925925925925926,585,8,592,300
False,0.05,0.05,500,0.7063973063973064,456,7,593,429
False,0.05,0.05,500,0.7562289562289563,544,21,579,341
False,0.05,0.05,500,0.8,589,1,599,296
False,0.05,0.05,500,0.7744107744107744,592,42,558,293
False,0.05,0.05,500,0.8026936026936027,592,0,600,293
False,0.05,0.05,500,0.692929292929293,485,56,544,400
False,0.05,0.05,500,0.8572390572390572,675,2,598,210
False,0.05,0.05,500,0.7575757575757576,558,33,567,327
False,0.05,0.05,500,0.7791245791245791,559,2,598,326
False,0.05,0.05,500,0.6808080808080808,415,4,596,470
False,0.05,0.05,500,0.7616161616161616,532,1,599,353
False,0.05,0.05,500,0.773063973063973,553,5,595,332
False,0.05,0.05,500,0.797979797979798,586,1,599,299
False,0.05,0.05,500,0.8464646464646465,661,4,596,224
False,0.05,0.05,500,0.731986531986532,504,17,583,381
False,0.05,0.05,500,0.8026936026936027,596,4,596,289
False,0.05,0.05,500,0.7434343434343434,515,11,589,370
False,0.05,0.05,500,0.7528619528619529,527,9,591,358
False,0.05,0.05,500,0.7239057239057238,477,2,598,408
False,0.05,0.05,500,0.8202020202020202,618,0,600,267
False,0.05,0.05,500,0.7259259259259259,501,23,577,384
False,0.05,0.05,500,0.705050505050505,455,8,592,430
False,0.05,0.05,500,0.7468013468013468,529,20,580,356
False,0.05,0.05,500,0.7696969696969697,543,0,600,342
False,0.05,0.05,500,0.7764309764309765,561,8,592,324
False,0.05,0.05,500,0.8404040404040404,650,2,598,235
False,0.05,0.05,500,0.8713804713804714,702,8,592,183
False,0.05,0.05,500,0.8053872053872053,596,0,600,289
False,0.01,0.01,1000,0.85993265993266,677,0,600,208
False,0.01,0.01,1000,0.8538720538720539,668,0,600,217
