train_lin,b,d,KME,E,K,n_samples,n_distributions,score,trueneg,falseneg,truepos,falsepos
False,0.1,0.1,4,500,500,1000,251,0.6992776057791538,7557,3941,2607,430
False,0.1,0.1,4,500,500,1000,251,0.6968008255933953,7599,4019,2529,388
False,0.1,0.1,4,500,500,1000,251,0.6846233230134159,7660,4257,2291,327
False,0.1,0.1,4,500,500,1000,251,0.6861369109047127,7548,4123,2425,439
False,0.1,0.1,4,500,500,1000,251,0.6965256277949776,7695,4119,2429,292
False,0.1,0.1,4,500,500,1000,251,0.6372893016855865,7412,4697,1851,575
False,0.1,0.1,4,500,500,1000,261,0.6978328173374613,7532,3937,2611,455
False,0.1,0.1,4,500,500,1000,261,0.6826969384244926,7652,4277,2271,335
False,0.1,0.1,4,500,500,1000,261,0.6987960096319229,7568,3959,2589,419
False,0.1,0.1,4,500,500,1000,261,0.6980392156862745,7595,3997,2551,392
False,0.1,0.1,4,500,500,1000,261,0.7048503611971104,7535,3838,2710,452
False,0.1,0.1,4,500,500,1000,261,0.6957000343997248,7582,4018,2530,405
False,0.1,0.1,4,500,500,1000,261,0.6840729274165807,7634,4239,2309,353
False,0.1,0.1,4,500,500,1000,261,0.6851049191606468,7558,4148,2400,429
False,0.1,0.1,4,500,500,1000,261,0.698452012383901,7660,4056,2492,327
False,0.1,0.1,4,500,500,1000,261,0.639766081871345,7469,4718,1830,518
False,0.1,0.1,4,500,500,1000,271,0.6857929136566907,7581,4161,2387,406
False,0.1,0.1,4,500,500,1000,271,0.6775369797041624,7703,4403,2145,284
False,0.1,0.1,4,500,500,1000,271,0.6928104575163399,7631,4109,2439,356
False,0.1,0.1,4,500,500,1000,271,0.6949432404540764,7656,4103,2445,331
False,0.1,0.1,4,500,500,1000,271,0.699484004127967,7564,3945,2603,423
False,0.1,0.1,4,500,500,1000,271,0.693016855865153,7671,4146,2402,316
False,0.1,0.1,4,500,500,1000,271,0.6791881664946681,7633,4309,2239,354
False,0.1,0.1,4,500,500,1000,271,0.6791881664946681,7555,4231,2317,432
False,0.1,0.1,4,500,500,1000,271,0.6910904712762298,7719,4222,2326,268
False,0.1,0.1,4,500,500,1000,271,0.6342621259029928,7460,4789,1759,527
False,0.1,0.1,4,500,500,1000,281,0.6946680426556587,7500,3951,2597,487
False,0.1,0.1,4,500,500,1000,281,0.6864121087031304,7628,4199,2349,359
False,0.1,0.1,4,500,500,1000,281,0.6968696250429997,7527,3946,2602,460
False,0.1,0.1,4,500,500,1000,281,0.6965944272445821,7602,4025,2523,385
False,0.1,0.1,4,500,500,1000,281,0.701547987616099,7522,3873,2675,465
False,0.1,0.1,4,500,500,1000,281,0.6990024079807362,7595,3983,2565,392
False,0.1,0.1,4,500,500,1000,281,0.6851049191606468,7580,4170,2378,407
False,0.1,0.1,4,500,500,1000,281,0.6881320949432405,7514,4060,2488,473
